course_id,course_name,course_overview_raw,course_url,credits,discovery_method,discovery_source_url,display_course_code,http_status,in_canonical_workbooks_before,in_database_before,page_title,prerequisite_status,prerequisite_text_raw,reconciliation,seed,status,subject_category,validation_notes,validation_status
MDIA1140,,,https://www.bcit.ca/courses/color-theory-for-design-mdia-1140/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 1140,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA1160,,,https://www.bcit.ca/courses/adobe-illustrator-1-mdia-1160/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 1160,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA1180,,,https://www.bcit.ca/courses/adobe-photoshop-1-mdia-1180/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 1180,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA1920,,,https://www.bcit.ca/courses/typography-mdia-1920/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 1920,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA2003,,,https://www.bcit.ca/courses/project-1-mdia-2003/,,program_matrix_link,https://www.bcit.ca/programs/digital-media-foundations-associate-certificate-part-time-5365acert/,MDIA 2003,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA2049,,,https://www.bcit.ca/courses/adobe-indesign-2-mdia-2049/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 2049,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA2088,,,https://www.bcit.ca/courses/strategic-design-for-business-mdia-2088/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 2088,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA2180,,,https://www.bcit.ca/courses/adobe-photoshop-2-mdia-2180/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 2180,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA2190,,,https://www.bcit.ca/courses/photoshop-mdia-2190/,,program_matrix_link,https://www.bcit.ca/programs/digital-media-foundations-associate-certificate-part-time-5365acert/,MDIA 2190,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA2260,,,https://www.bcit.ca/courses/adobe-illustrator-2-mdia-2260/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 2260,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA2310,,,https://www.bcit.ca/courses/portfolio-design-mdia-2310/,,program_matrix_link,https://www.bcit.ca/programs/media-techniques-for-business-certificate-part-time-6450mcert/,MDIA 2310,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA2536,,,https://www.bcit.ca/courses/interface-design-usability-mdia-2536/,,program_matrix_link,https://www.bcit.ca/programs/digital-media-foundations-associate-certificate-part-time-5365acert/,MDIA 2536,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MDIA3165,,,https://www.bcit.ca/courses/vector-graphics-mdia-3165/,,program_matrix_link,https://www.bcit.ca/programs/digital-media-foundations-associate-certificate-part-time-5365acert/,MDIA 3165,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MEDI2510,,,https://www.bcit.ca/courses/advanced-fire-fighting-medi-2510/,,program_matrix_link,https://www.bcit.ca/programs/nautical-sciences-diploma-full-time-2536dipma/,MEDI 2510,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MIMG0150,,,https://www.bcit.ca/courses/medical-terminology-for-magnetic-resonance-imaging-mimg-0150/,,program_matrix_link,https://www.bcit.ca/programs/magnetic-resonance-imaging-diploma-full-time-7975dipma/,MIMG 0150,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MINE1017,,,https://www.bcit.ca/courses/mineral-exploration-field-safety-mine-1017/,,program_matrix_link,https://www.bcit.ca/programs/mining-and-mineral-resource-engineering-bachelor-of-engineering-full-time-8610beng/,MINE 1017,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG1017,,,https://www.bcit.ca/courses/event-marketing-mktg-1017/,,program_matrix_link,https://www.bcit.ca/programs/event-marketing-and-planning-foundations-associate-certificate-part-time-6315acert/,MKTG 1017,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG1030,,,https://www.bcit.ca/courses/leisure-travel-marketing-and-sales-mktg-1030/,,program_matrix_link,https://www.bcit.ca/programs/tourism-and-hospitality-associate-certificate-part-time-6590acert/,MKTG 1030,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG1060,,,https://www.bcit.ca/courses/tourism-entrepreneurship-mktg-1060/,,program_matrix_link,https://www.bcit.ca/programs/tourism-and-hospitality-associate-certificate-part-time-6590acert/,MKTG 1060,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG1119,,,https://www.bcit.ca/courses/sports-marketing-mktg-1119/,,program_matrix_link,https://www.bcit.ca/programs/marketing-management-professional-sales-option-certificate-part-time-630vmcert/,MKTG 1119,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG1341,,,https://www.bcit.ca/courses/sustainable-event-and-tradeshow-marketing-mktg-1341/,,program_matrix_link,https://www.bcit.ca/programs/marketing-management-fundraising-management-associate-certificate-part-time-6390acert/,MKTG 1341,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG1820,,,https://www.bcit.ca/courses/financing-for-a-new-or-growing-business-mktg-1820/,,program_matrix_link,https://www.bcit.ca/programs/marketing-management-professional-sales-option-certificate-part-time-630vmcert/,MKTG 1820,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG1822,,,https://www.bcit.ca/courses/personal-finance-fundamentals-mktg-1822/,,program_matrix_link,https://www.bcit.ca/programs/marketing-management-professional-sales-option-certificate-part-time-630vmcert/,MKTG 1822,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG2029,,,https://www.bcit.ca/courses/producing-live-events-lights-sound-video-mktg-2029/,,program_matrix_link,https://www.bcit.ca/programs/event-marketing-and-planning-foundations-associate-certificate-part-time-6315acert/,MKTG 2029,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG2525,,,https://www.bcit.ca/courses/global-marketing-mktg-2525/,,program_matrix_link,https://www.bcit.ca/programs/business-administration-general-option-diploma-part-time-703adipma/,MKTG 2525,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG2760,,,https://www.bcit.ca/courses/lumber-sales-and-marketing-mktg-2760/,,program_matrix_link,https://www.bcit.ca/programs/business-of-sawmilling-associate-certificate-part-time-5125acert/,MKTG 2760,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG3309,,,https://www.bcit.ca/courses/marketing-research-mktg-3309/,,program_matrix_link,https://www.bcit.ca/programs/business-administration-marketing-option-diploma-part-time-703edipma/,MKTG 3309,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG3332,,,https://www.bcit.ca/courses/key-account-management-mktg-3332/,,program_matrix_link,https://www.bcit.ca/programs/marketing-management-sales-skills-associate-certificate-part-time-630macert/,MKTG 3332,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MKTG4010,,,https://www.bcit.ca/courses/marketing-management-strategic-planning-mktg-4010/,,program_matrix_link,https://www.bcit.ca/programs/business-management-advanced-diploma-advanced-diploma-full-time-part-time-5312advdip/,MKTG 4010,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
MOOC0200,,,https://www.bcit.ca/courses/indigenous-awareness-mooc-0200/,,program_matrix_link,https://www.bcit.ca/programs/fire-protection-inspection-and-testing-associate-certificate-part-time-675facert/,MOOC 0200,,False,False,,,,discovered_unenriched,False,,,Official BCIT program page links to this course page; course detail page not enriched in this run.,official_program_link_candidate
